"","Datum","Warengruppe","Umsatz","umsatz_day_before","weekday","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode"
"3052",2015-02-24,4,85.4723306797636,65.2802336107391,3,7,5.625,12,61
"3053",2015-02-25,3,104.962981551613,81.9621637813295,4,5,5.875,10,36.1410998552822
"3054",2015-02-25,2,247.265053559437,243.882700841609,4,5,5.875,10,36.1410998552822
"3055",2015-02-25,4,66.5001800170103,85.4723306797636,4,5,5.875,10,36.1410998552822
"3056",2015-02-25,5,248.748539126529,235.546367715921,4,5,5.875,10,36.1410998552822
"3057",2015-02-25,1,81.6177684403834,105.730056008902,4,5,5.875,10,36.1410998552822
"3058",2015-02-26,3,61.8286141075604,104.962981551613,5,5,6.625,10,0
"3059",2015-02-26,2,245.520846652551,247.265053559437,5,5,6.625,10,0
"3060",2015-02-26,5,203.846174479151,248.748539126529,5,5,6.625,10,0
"3061",2015-02-26,4,53.8573258596081,66.5001800170103,5,5,6.625,10,0
"3062",2015-02-26,1,104.017958777385,81.6177684403834,5,5,6.625,10,0
"3063",2015-02-27,1,101.514216092369,104.017958777385,6,7,4.5,9,61
"3064",2015-02-27,4,90.6234358309477,53.8573258596081,6,7,4.5,9,61
"3065",2015-02-27,2,268.705012903315,245.520846652551,6,7,4.5,9,61
"3066",2015-02-27,5,212.664119358187,203.846174479151,6,7,4.5,9,61
"3067",2015-02-27,3,107.787737695716,61.8286141075604,6,7,4.5,9,61
"3068",2015-02-28,3,131.146672361349,107.787737695716,7,3,5.625,10,0
"3069",2015-02-28,2,343.067931178869,268.705012903315,7,3,5.625,10,0
"3070",2015-02-28,4,66.7494991172986,90.6234358309477,7,3,5.625,10,0
"3071",2015-02-28,1,99.5688944630867,101.514216092369,7,3,5.625,10,0
"3072",2015-02-28,5,298.020877734513,212.664119358187,7,3,5.625,10,0
"3073",2015-03-01,5,288.61976876178,298.020877734513,1,7,6.75,15,61
"3074",2015-03-01,3,174.178021471163,131.146672361349,1,7,6.75,15,61
"3075",2015-03-01,2,435.076835491745,343.067931178869,1,7,6.75,15,61
"3076",2015-03-01,1,45.7343245346269,99.5688944630867,1,7,6.75,15,61
"3077",2015-03-01,4,115.774341903804,66.7494991172986,1,7,6.75,15,61
"3078",2015-03-02,3,82.7182341803118,174.178021471163,2,6,5.125,23,61
"3079",2015-03-02,2,254.485164508834,435.076835491745,2,6,5.125,23,61
"3080",2015-03-02,1,104.963808490064,45.7343245346269,2,6,5.125,23,61
"3081",2015-03-02,5,186.087523297592,288.61976876178,2,6,5.125,23,61
"3082",2015-03-02,4,71.9084682586098,115.774341903804,2,6,5.125,23,61
"3083",2015-03-03,2,270.361598110118,254.485164508834,3,6,5,14,61
"3084",2015-03-03,5,233.360645977411,186.087523297592,3,6,5,14,61
"3085",2015-03-03,3,77.4418733695842,82.7182341803118,3,6,5,14,61
"3086",2015-03-03,1,96.3163361056603,104.963808490064,3,6,5,14,61
"3087",2015-03-03,4,46.549832303522,71.9084682586098,3,6,5,14,61
"3088",2015-03-04,1,76.5028628068188,96.3163361056603,4,6,5,18,61
"3089",2015-03-04,3,102.301053538414,77.4418733695842,4,6,5,18,61
"3090",2015-03-04,2,246.332586657334,270.361598110118,4,6,5,18,61
"3091",2015-03-04,4,65.1707860093035,46.549832303522,4,6,5,18,61
"3092",2015-03-04,5,227.526630558065,233.360645977411,4,6,5,18,61
"3093",2015-03-05,1,115.664704258596,76.5028628068188,5,7,6.625,14,36.1410998552822
"3094",2015-03-05,5,205.059139995828,227.526630558065,5,7,6.625,14,36.1410998552822
"3095",2015-03-05,2,275.116919242864,246.332586657334,5,7,6.625,14,36.1410998552822
"3096",2015-03-05,4,65.2095428993818,65.1707860093035,5,7,6.625,14,36.1410998552822
"3097",2015-03-05,3,117.287155134629,102.301053538414,5,7,6.625,14,36.1410998552822
"3098",2015-03-06,2,297.136244722274,275.116919242864,6,7,8.125,12,20
"3099",2015-03-06,4,68.8019764229724,65.2095428993818,6,7,8.125,12,20
"3100",2015-03-06,5,238.613238236779,205.059139995828,6,7,8.125,12,20
"3101",2015-03-06,1,100.668607215573,115.664704258596,6,7,8.125,12,20
"3102",2015-03-06,3,121.559740836917,117.287155134629,6,7,8.125,12,20
"3103",2015-03-07,4,104.606853245048,68.8019764229724,7,7,10.125,13,0
"3104",2015-03-07,5,262.806831079145,238.613238236779,7,7,10.125,13,0
"3105",2015-03-07,2,371.471472262365,297.136244722274,7,7,10.125,13,0
"3106",2015-03-07,3,116.290165013612,121.559740836917,7,7,10.125,13,0
"3107",2015-03-07,1,106.704697425172,100.668607215573,7,7,10.125,13,0
"3108",2015-03-08,3,177.593434050659,116.290165013612,1,0,14,12,36.1410998552822
"3109",2015-03-08,2,554.721366656377,371.471472262365,1,0,14,12,36.1410998552822
"3110",2015-03-08,4,205.57099280524,104.606853245048,1,0,14,12,36.1410998552822
"3111",2015-03-08,5,341.796143879394,262.806831079145,1,0,14,12,36.1410998552822
"3112",2015-03-08,1,80.654299664346,106.704697425172,1,0,14,12,36.1410998552822
"3113",2015-03-09,4,41.7256099434086,205.57099280524,2,4,8.375,6,36.1410998552822
"3114",2015-03-09,3,80.1311749505893,177.593434050659,2,4,8.375,6,36.1410998552822
"3115",2015-03-09,1,145.517595242024,80.654299664346,2,4,8.375,6,36.1410998552822
"3116",2015-03-09,5,261.326829122549,341.796143879394,2,4,8.375,6,36.1410998552822
"3117",2015-03-09,2,280.114708230479,554.721366656377,2,4,8.375,6,36.1410998552822
"3118",2015-03-10,5,232.538394821195,261.326829122549,3,3,9.5,13,10
"3119",2015-03-10,3,130.325454800002,80.1311749505893,3,3,9.5,13,10
"3120",2015-03-10,4,81.469301222971,41.7256099434086,3,3,9.5,13,10
"3121",2015-03-10,2,279.649961183193,280.114708230479,3,3,9.5,13,10
"3122",2015-03-10,1,120.053548888447,145.517595242024,3,3,9.5,13,10
"3123",2015-03-11,4,56.4990825988405,81.469301222971,4,0,9.125,12,36.1410998552822
"3124",2015-03-11,1,77.5925278766144,120.053548888447,4,0,9.125,12,36.1410998552822
"3125",2015-03-11,5,223.970103711564,232.538394821195,4,0,9.125,12,36.1410998552822
"3126",2015-03-11,3,102.068111666797,130.325454800002,4,0,9.125,12,36.1410998552822
"3127",2015-03-11,2,274.719950167954,279.649961183193,4,0,9.125,12,36.1410998552822
"3128",2015-03-12,1,123.321210172569,77.5925278766144,5,0,7.125,10,0
"3129",2015-03-12,3,94.0642345732726,102.068111666797,5,0,7.125,10,0
"3130",2015-03-12,2,271.057968620896,274.719950167954,5,0,7.125,10,0
"3131",2015-03-12,5,210.491995601659,223.970103711564,5,0,7.125,10,0
"3132",2015-03-12,4,84.3321888197467,56.4990825988405,5,0,7.125,10,0
"3133",2015-03-13,1,104.09727840711,123.321210172569,6,6,4.875,15,36.1410998552822
"3134",2015-03-13,2,263.861714656075,271.057968620896,6,6,4.875,15,36.1410998552822
"3135",2015-03-13,4,101.349615757381,84.3321888197467,6,6,4.875,15,36.1410998552822
"3136",2015-03-13,5,237.234063735022,210.491995601659,6,6,4.875,15,36.1410998552822
"3137",2015-03-13,3,100.192312221242,94.0642345732726,6,6,4.875,15,36.1410998552822
"3138",2015-03-14,2,360.715430654047,263.861714656075,7,7,5.125,15,36.1410998552822
"3139",2015-03-14,4,74.0860398307729,101.349615757381,7,7,5.125,15,36.1410998552822
"3140",2015-03-14,3,137.39060848102,100.192312221242,7,7,5.125,15,36.1410998552822
"3141",2015-03-14,5,234.545964942322,237.234063735022,7,7,5.125,15,36.1410998552822
"3142",2015-03-14,1,98.2811856068814,104.09727840711,7,7,5.125,15,36.1410998552822
"3143",2015-03-15,2,461.035577320529,360.715430654047,1,7,5.75,13,21
"3144",2015-03-15,1,56.9672232806217,98.2811856068814,1,7,5.75,13,21
"3145",2015-03-15,4,130.549602673201,74.0860398307729,1,7,5.75,13,21
"3146",2015-03-15,3,119.54516706624,137.39060848102,1,7,5.75,13,21
"3147",2015-03-15,5,278.612403986462,234.545964942322,1,7,5.75,13,21
"3148",2015-03-16,5,252.212892372443,278.612403986462,2,2,8.625,13,10
"3149",2015-03-16,1,136.698666060069,56.9672232806217,2,2,8.625,13,10
"3150",2015-03-16,3,104.061780753424,119.54516706624,2,2,8.625,13,10
"3151",2015-03-16,4,82.2767663365038,130.549602673201,2,2,8.625,13,10
"3152",2015-03-16,2,269.022901877525,461.035577320529,2,2,8.625,13,10
"3153",2015-03-17,5,300.476490762008,252.212892372443,3,1,10.75,11,5
"3154",2015-03-17,4,77.8012596345233,82.2767663365038,3,1,10.75,11,5
"3155",2015-03-17,3,97.6460875999715,104.061780753424,3,1,10.75,11,5
"3156",2015-03-17,1,136.644449549369,136.698666060069,3,1,10.75,11,5
"3157",2015-03-17,2,296.541237199908,269.022901877525,3,1,10.75,11,5
"3158",2015-03-18,4,88.7176395035293,77.8012596345233,4,4,10.625,8,36.1410998552822
"3159",2015-03-18,2,292.981913276133,296.541237199908,4,4,10.625,8,36.1410998552822
"3160",2015-03-18,3,108.643986899682,97.6460875999715,4,4,10.625,8,36.1410998552822
"3161",2015-03-18,1,117.213496435657,136.644449549369,4,4,10.625,8,36.1410998552822
"3162",2015-03-18,5,319.376884998689,300.476490762008,4,4,10.625,8,36.1410998552822
"3163",2015-03-19,4,82.9965111073564,88.7176395035293,5,0,10.375,9,0
"3164",2015-03-19,5,271.632339767702,319.376884998689,5,0,10.375,9,0
"3165",2015-03-19,3,76.0556430358186,108.643986899682,5,0,10.375,9,0
"3166",2015-03-19,2,267.179427626967,292.981913276133,5,0,10.375,9,0
"3167",2015-03-19,1,121.351949525045,117.213496435657,5,0,10.375,9,0
"3168",2015-03-20,1,125.078492851656,121.351949525045,6,7,5,9,45
"3169",2015-03-20,2,299.760479051294,267.179427626967,6,7,5,9,45
"3170",2015-03-20,4,88.6535909538115,82.9965111073564,6,7,5,9,45
"3171",2015-03-20,5,339.055856444566,271.632339767702,6,7,5,9,45
"3172",2015-03-20,3,94.5632337202022,76.0556430358186,6,7,5,9,45
"3173",2015-03-21,3,128.118006311446,94.5632337202022,7,7,4.5,21,61
"3174",2015-03-21,2,383.085780794877,299.760479051294,7,7,4.5,21,61
"3175",2015-03-21,5,330.021049430432,339.055856444566,7,7,4.5,21,61
"3176",2015-03-21,1,113.449213775737,125.078492851656,7,7,4.5,21,61
"3177",2015-03-21,4,52.639809323213,88.6535909538115,7,7,4.5,21,61
"3178",2015-03-22,2,489.59934551007,383.085780794877,1,0,4.375,8,36.1410998552822
"3179",2015-03-22,3,124.288818099514,128.118006311446,1,0,4.375,8,36.1410998552822
"3180",2015-03-22,5,379.021922086074,330.021049430432,1,0,4.375,8,36.1410998552822
"3181",2015-03-22,4,131.605920044064,52.639809323213,1,0,4.375,8,36.1410998552822
"3182",2015-03-22,1,71.5711481513957,113.449213775737,1,0,4.375,8,36.1410998552822
"3183",2015-03-23,4,57.7729211412768,131.605920044064,2,0,7.75,12,36.1410998552822
"3184",2015-03-23,5,268.604981873421,379.021922086074,2,0,7.75,12,36.1410998552822
"3185",2015-03-23,2,292.836479169109,489.59934551007,2,0,7.75,12,36.1410998552822
"3186",2015-03-23,1,129.186723027161,71.5711481513957,2,0,7.75,12,36.1410998552822
"3187",2015-03-23,3,97.7709681259075,124.288818099514,2,0,7.75,12,36.1410998552822
"3188",2015-03-24,4,56.0889149961493,57.7729211412768,3,6,7.875,6,0
"3189",2015-03-24,3,86.518746534295,97.7709681259075,3,6,7.875,6,0
"3190",2015-03-24,5,285.301446768427,268.604981873421,3,6,7.875,6,0
"3191",2015-03-24,2,297.037588138176,292.836479169109,3,6,7.875,6,0
"3192",2015-03-24,1,114.539801718388,129.186723027161,3,6,7.875,6,0
"3193",2015-03-25,2,335.007901867692,297.037588138176,4,6,7.875,14,5
"3194",2015-03-25,4,75.4697183642942,56.0889149961493,4,6,7.875,14,5
"3195",2015-03-25,5,313.737446087374,285.301446768427,4,6,7.875,14,5
"3196",2015-03-25,1,85.7675699240561,114.539801718388,4,6,7.875,14,5
"3197",2015-03-25,3,100.897840106466,86.518746534295,4,6,7.875,14,5
"3198",2015-03-26,1,126.909561618178,85.7675699240561,5,7,7.125,9,0
"3199",2015-03-26,2,303.655812393538,335.007901867692,5,7,7.125,9,0
"3200",2015-03-26,5,266.972587002293,313.737446087374,5,7,7.125,9,0
"3201",2015-03-26,4,94.1972531849185,75.4697183642942,5,7,7.125,9,0
"3202",2015-03-26,3,93.3229257148621,100.897840106466,5,7,7.125,9,0
"3203",2015-03-27,1,113.205121341153,126.909561618178,6,7,7,7,61
"3204",2015-03-27,2,320.938056470297,303.655812393538,6,7,7,7,61
"3205",2015-03-27,4,81.3657470530275,94.1972531849185,6,7,7,7,61
"3206",2015-03-27,5,293.189582126283,266.972587002293,6,7,7,7,61
"3207",2015-03-27,3,117.875796154693,93.3229257148621,6,7,7,7,61
"3208",2015-03-28,3,145.979562367808,117.875796154693,7,7,8.5,10,36.1410998552822
"3209",2015-03-28,2,428.350102346051,320.938056470297,7,7,8.5,10,36.1410998552822
"3210",2015-03-28,5,394.782309943371,293.189582126283,7,7,8.5,10,36.1410998552822
"3211",2015-03-28,1,177.270608855771,113.205121341153,7,7,8.5,10,36.1410998552822
"3212",2015-03-28,4,120.729232683492,81.3657470530275,7,7,8.5,10,36.1410998552822
"3213",2015-03-29,1,56.8890738313162,177.270608855771,1,7,8.25,12,61
"3214",2015-03-29,3,140.02511297781,145.979562367808,1,7,8.25,12,61
"3215",2015-03-29,2,489.846609636217,428.350102346051,1,7,8.25,12,61
"3216",2015-03-29,5,307.880143820129,394.782309943371,1,7,8.25,12,61
"3217",2015-03-29,4,108.584974000503,120.729232683492,1,7,8.25,12,61
"3218",2015-03-30,3,101.685038768879,140.02511297781,2,6,6.5,29,61
"3219",2015-03-30,2,351.715484397675,489.846609636217,2,6,6.5,29,61
"3220",2015-03-30,1,110.288515770675,56.8890738313162,2,6,6.5,29,61
"3221",2015-03-30,4,93.8107940183229,108.584974000503,2,6,6.5,29,61
"3222",2015-03-30,5,260.7747623843,307.880143820129,2,6,6.5,29,61
"3223",2015-03-31,5,249.169849496114,260.7747623843,3,7,6.375,35,61
"3224",2015-03-31,1,101.620422865145,110.288515770675,3,7,6.375,35,61
"3225",2015-03-31,4,95.5346688510535,93.8107940183229,3,7,6.375,35,61
"3226",2015-03-31,2,339.71388362822,351.715484397675,3,7,6.375,35,61
"3227",2015-03-31,3,79.3577018316481,101.685038768879,3,7,6.375,35,61
"3228",2015-04-01,4,69.7873283360318,95.5346688510535,4,4,5,24,22
"3229",2015-04-01,1,134.425214341545,101.620422865145,4,4,5,24,22
"3230",2015-04-01,2,373.724177525822,339.71388362822,4,4,5,24,22
"3231",2015-04-01,5,319.186205355817,249.169849496114,4,4,5,24,22
"3232",2015-04-01,3,151.109608356409,79.3577018316481,4,4,5,24,22
"3233",2015-04-02,5,406.353937532213,319.186205355817,5,6,6.5,19,61
"3234",2015-04-02,2,525.476422474447,373.724177525822,5,6,6.5,19,61
"3235",2015-04-02,3,183.215551302075,151.109608356409,5,6,6.5,19,61
"3236",2015-04-02,1,269.424940927989,134.425214341545,5,6,6.5,19,61
"3237",2015-04-02,4,44.0544861327719,69.7873283360318,5,6,6.5,19,61
"3238",2015-04-04,5,495.482512843952,205.755344082141,7,0,8.375,11,36.1410998552822
"3239",2015-04-04,2,624.731396612574,205.755344082141,7,0,8.375,11,36.1410998552822
"3240",2015-04-04,3,262.841739078878,205.755344082141,7,0,8.375,11,36.1410998552822
"3241",2015-04-04,1,274.149943740529,205.755344082141,7,0,8.375,11,36.1410998552822
"3242",2015-04-05,4,101.154372513509,205.755344082141,1,3,8.625,11,36.1410998552822
"3243",2015-04-05,2,713.240728417569,624.731396612574,1,3,8.625,11,36.1410998552822
"3244",2015-04-05,5,311.448562590211,495.482512843952,1,3,8.625,11,36.1410998552822
"3245",2015-04-05,3,243.89821522098,262.841739078878,1,3,8.625,11,36.1410998552822
"3246",2015-04-05,1,102.981646842744,274.149943740529,1,3,8.625,11,36.1410998552822
"3247",2015-04-06,3,232.926035642952,243.89821522098,2,0,7.75,10,36.1410998552822
"3248",2015-04-06,4,115.850549632261,101.154372513509,2,0,7.75,10,36.1410998552822
"3249",2015-04-06,2,728.862922564967,713.240728417569,2,0,7.75,10,36.1410998552822
"3250",2015-04-06,1,60.1445223461642,102.981646842744,2,0,7.75,10,36.1410998552822
"3251",2015-04-06,5,293.886267424832,311.448562590211,2,0,7.75,10,36.1410998552822
"3252",2015-04-07,1,115.651138885906,60.1445223461642,3,7,7.75,14,61
"3253",2015-04-07,4,99.9708304210839,115.850549632261,3,7,7.75,14,61
"3254",2015-04-07,3,139.741645956969,232.926035642952,3,7,7.75,14,61
"3255",2015-04-07,5,242.488202056041,293.886267424832,3,7,7.75,14,61
"3256",2015-04-07,2,402.937213841427,728.862922564967,3,7,7.75,14,61
"3257",2015-04-08,4,89.4854107533566,99.9708304210839,4,2,12,11,36.1410998552822
"3258",2015-04-08,3,134.171856017115,139.741645956969,4,2,12,11,36.1410998552822
"3259",2015-04-08,2,372.219387571259,402.937213841427,4,2,12,11,36.1410998552822
"3260",2015-04-08,5,240.166760042682,242.488202056041,4,2,12,11,36.1410998552822
"3261",2015-04-08,1,89.8685552544395,115.651138885906,4,2,12,11,36.1410998552822
"3262",2015-04-09,2,368.140023251964,372.219387571259,5,2,11.875,7,0
"3263",2015-04-09,5,271.062138387226,240.166760042682,5,2,11.875,7,0
"3264",2015-04-09,1,157.556996562067,89.8685552544395,5,2,11.875,7,0
"3265",2015-04-09,4,71.4997218186786,89.4854107533566,5,2,11.875,7,0
"3266",2015-04-09,3,144.665453378248,134.171856017115,5,2,11.875,7,0
"3267",2015-04-10,3,176.191631914365,144.665453378248,6,1,14.125,8,5
"3268",2015-04-10,5,273.777005049353,271.062138387226,6,1,14.125,8,5
"3269",2015-04-10,1,125.640782296666,157.556996562067,6,1,14.125,8,5
"3270",2015-04-10,4,69.6213343156897,71.4997218186786,6,1,14.125,8,5
"3271",2015-04-10,2,449.200853104077,368.140023251964,6,1,14.125,8,5
"3272",2015-04-11,5,279.734031972369,273.777005049353,7,2,16.75,14,61
"3273",2015-04-11,1,149.471145855324,125.640782296666,7,2,16.75,14,61
"3274",2015-04-11,4,75.5562497228574,69.6213343156897,7,2,16.75,14,61
"3275",2015-04-11,3,241.954245467709,176.191631914365,7,2,16.75,14,61
"3276",2015-04-11,2,435.937997165239,449.200853104077,7,2,16.75,14,61
"3277",2015-04-12,4,170.691265230574,75.5562497228574,1,5,12.375,16,36.1410998552822
"3278",2015-04-12,5,256.220102827754,279.734031972369,1,5,12.375,16,36.1410998552822
"3279",2015-04-12,3,148.003916028181,241.954245467709,1,5,12.375,16,36.1410998552822
"3280",2015-04-12,2,423.167305958991,435.937997165239,1,5,12.375,16,36.1410998552822
"3281",2015-04-12,1,39.0548694183738,149.471145855324,1,5,12.375,16,36.1410998552822
"3282",2015-04-13,2,286.808655322632,423.167305958991,2,4,8.875,21,61
"3283",2015-04-13,3,115.775782324593,148.003916028181,2,4,8.875,21,61
"3284",2015-04-13,1,94.5357769724487,39.0548694183738,2,4,8.875,21,61
"3285",2015-04-13,4,85.5491123404555,170.691265230574,2,4,8.875,21,61
"3286",2015-04-13,5,228.441056194565,256.220102827754,2,4,8.875,21,61
"3287",2015-04-14,3,114.709486133908,115.775782324593,3,7,10.75,17,61
"3288",2015-04-14,2,297.478196061337,286.808655322632,3,7,10.75,17,61
"3289",2015-04-14,1,95.7358790995654,94.5357769724487,3,7,10.75,17,61
"3290",2015-04-14,4,68.5181832029906,85.5491123404555,3,7,10.75,17,61
"3291",2015-04-14,5,241.794663278364,228.441056194565,3,7,10.75,17,61
"3292",2015-04-15,4,82.5619143946999,68.5181832029906,4,0,15.5,19,5
"3293",2015-04-15,2,284.427934541009,297.478196061337,4,0,15.5,19,5
"3294",2015-04-15,3,77.9760319762046,114.709486133908,4,0,15.5,19,5
"3295",2015-04-15,5,267.331795587064,241.794663278364,4,0,15.5,19,5
"3296",2015-04-15,1,102.93265639072,95.7358790995654,4,0,15.5,19,5
"3297",2015-04-16,2,286.72764708972,284.427934541009,5,6,9.375,16,21
"3298",2015-04-16,5,249.985817848774,267.331795587064,5,6,9.375,16,21
"3299",2015-04-16,4,64.3768783832988,82.5619143946999,5,6,9.375,16,21
"3300",2015-04-16,3,80.6127984834301,77.9760319762046,5,6,9.375,16,21
"3301",2015-04-16,1,90.5282058330727,102.93265639072,5,6,9.375,16,21
"3302",2015-04-17,1,91.0744308710578,90.5282058330727,6,0,10.5,15,36.1410998552822
"3303",2015-04-17,5,269.643570233699,249.985817848774,6,0,10.5,15,36.1410998552822
"3304",2015-04-17,3,95.874962983171,80.6127984834301,6,0,10.5,15,36.1410998552822
"3305",2015-04-17,2,314.997367966203,286.72764708972,6,0,10.5,15,36.1410998552822
"3306",2015-04-17,4,85.0439789074107,64.3768783832988,6,0,10.5,15,36.1410998552822
"3307",2015-04-18,2,372.985639347608,314.997367966203,7,0,10.875,8,36.1410998552822
"3308",2015-04-18,1,103.305896790347,91.0744308710578,7,0,10.875,8,36.1410998552822
"3309",2015-04-18,3,147.280675283552,95.874962983171,7,0,10.875,8,36.1410998552822
"3310",2015-04-18,4,105.620424871498,85.0439789074107,7,0,10.875,8,36.1410998552822
"3311",2015-04-18,5,273.308983958271,269.643570233699,7,0,10.875,8,36.1410998552822
"3312",2015-04-19,1,25.46219373912,103.305896790347,1,0,10.125,11,36.1410998552822
"3313",2015-04-19,4,119.444010656665,105.620424871498,1,0,10.125,11,36.1410998552822
"3314",2015-04-19,2,419.373474076238,372.985639347608,1,0,10.125,11,36.1410998552822
"3315",2015-04-19,3,157.80717948852,147.280675283552,1,0,10.125,11,36.1410998552822
"3316",2015-04-19,5,248.936886432743,273.308983958271,1,0,10.125,11,36.1410998552822
"3317",2015-04-20,2,291.610305100325,419.373474076238,2,0,14.25,9,36.1410998552822
"3318",2015-04-20,1,113.238537617252,25.46219373912,2,0,14.25,9,36.1410998552822
"3319",2015-04-20,3,91.0940508208695,157.80717948852,2,0,14.25,9,36.1410998552822
"3320",2015-04-20,4,78.2371204197756,119.444010656665,2,0,14.25,9,36.1410998552822
"3321",2015-04-20,5,216.398739415418,248.936886432743,2,0,14.25,9,36.1410998552822
"3322",2015-04-21,1,121.935695795117,113.238537617252,3,0,14.625,17,5
"3323",2015-04-21,2,262.312297451446,291.610305100325,3,0,14.625,17,5
"3324",2015-04-21,4,75.6785562086606,78.2371204197756,3,0,14.625,17,5
"3325",2015-04-21,3,102.899554988628,91.0940508208695,3,0,14.625,17,5
"3326",2015-04-21,5,236.929910073307,216.398739415418,3,0,14.625,17,5
"3327",2015-04-22,1,115.982784302446,121.935695795117,4,0,12.125,7,36.1410998552822
"3328",2015-04-22,5,203.609195254356,236.929910073307,4,0,12.125,7,36.1410998552822
"3329",2015-04-22,2,281.264299329947,262.312297451446,4,0,12.125,7,36.1410998552822
"3330",2015-04-22,4,76.9287622186942,75.6785562086606,4,0,12.125,7,36.1410998552822
"3331",2015-04-22,3,95.2336165638254,102.899554988628,4,0,12.125,7,36.1410998552822
"3332",2015-04-23,2,316.964561244097,281.264299329947,5,1,13.625,12,36.1410998552822
"3333",2015-04-23,1,109.647753246652,115.982784302446,5,1,13.625,12,36.1410998552822
"3334",2015-04-23,5,232.875408477088,203.609195254356,5,1,13.625,12,36.1410998552822
"3335",2015-04-23,4,58.6866015325717,76.9287622186942,5,1,13.625,12,36.1410998552822
"3336",2015-04-23,3,106.231696176478,95.2336165638254,5,1,13.625,12,36.1410998552822
"3337",2015-04-24,4,72.944912850319,58.6866015325717,6,2,13.875,9,20
"3338",2015-04-24,5,212.742403753359,232.875408477088,6,2,13.875,9,20
"3339",2015-04-24,2,311.721136965455,316.964561244097,6,2,13.875,9,20
"3340",2015-04-24,1,93.8539762667653,109.647753246652,6,2,13.875,9,20
"3341",2015-04-24,3,102.172051099545,106.231696176478,6,2,13.875,9,20
"3342",2015-04-25,3,129.196066694569,102.172051099545,7,7,13.75,8,63
"3343",2015-04-25,5,247.902280079392,212.742403753359,7,7,13.75,8,63
"3344",2015-04-25,2,450.922945775814,311.721136965455,7,7,13.75,8,63
"3345",2015-04-25,4,86.653507954899,72.944912850319,7,7,13.75,8,63
"3346",2015-04-25,1,121.601177999412,93.8539762667653,7,7,13.75,8,63
"3347",2015-04-26,3,112.950650114719,129.196066694569,1,8,7,11,61
"3348",2015-04-26,4,112.831158583878,86.653507954899,1,8,7,11,61
"3349",2015-04-26,1,71.0071270593663,121.601177999412,1,8,7,11,61
"3350",2015-04-26,5,252.667352565897,247.902280079392,1,8,7,11,61
"3351",2015-04-26,2,399.820571217996,450.922945775814,1,8,7,11,61
"3352",2015-04-27,3,114.70001375553,112.950650114719,2,4,10.125,11,36.1410998552822
"3353",2015-04-27,5,197.564743508792,252.667352565897,2,4,10.125,11,36.1410998552822
"3354",2015-04-27,1,151.174833546803,71.0071270593663,2,4,10.125,11,36.1410998552822
"3355",2015-04-27,2,291.752346251679,399.820571217996,2,4,10.125,11,36.1410998552822
"3356",2015-04-27,4,83.4751795147854,112.831158583878,2,4,10.125,11,36.1410998552822
"3357",2015-04-28,5,213.195052497114,197.564743508792,3,3,10.25,13,36.1410998552822
"3358",2015-04-28,3,124.236952144972,114.70001375553,3,3,10.25,13,36.1410998552822
"3359",2015-04-28,1,91.0866799976838,151.174833546803,3,3,10.25,13,36.1410998552822
"3360",2015-04-28,2,279.639574876652,291.752346251679,3,3,10.25,13,36.1410998552822
"3361",2015-04-29,2,335.699732620073,279.639574876652,4,5,12.625,12,36.1410998552822
"3362",2015-04-29,1,135.750739524874,91.0866799976838,4,5,12.625,12,36.1410998552822
"3363",2015-04-29,5,250.927665410019,213.195052497114,4,5,12.625,12,36.1410998552822
"3364",2015-04-29,3,129.552575416168,124.236952144972,4,5,12.625,12,36.1410998552822
"3365",2015-04-29,4,69.6885795663438,205.755344082141,4,5,12.625,12,36.1410998552822
"3366",2015-04-30,3,116.009163395934,129.552575416168,5,6,11.375,10,61
"3367",2015-04-30,2,382.494805997457,335.699732620073,5,6,11.375,10,61
"3368",2015-04-30,5,303.34662044021,250.927665410019,5,6,11.375,10,61
"3369",2015-04-30,4,78.2474106946107,69.6885795663438,5,6,11.375,10,61
"3370",2015-04-30,1,185.547465909923,135.750739524874,5,6,11.375,10,61
"3371",2015-05-02,4,168.464543906289,205.755344082141,7,3,11,12,0
"3372",2015-05-02,5,390.245200658863,205.755344082141,7,3,11,12,0
"3373",2015-05-02,3,216.662099390377,205.755344082141,7,3,11,12,0
"3374",2015-05-02,2,569.854066374337,205.755344082141,7,3,11,12,0
"3375",2015-05-02,1,205.277811156554,205.755344082141,7,3,11,12,0
"3376",2015-05-03,4,132.20896007182,168.464543906289,1,1,14.75,12,61
"3377",2015-05-03,3,154.503619536054,216.662099390377,1,1,14.75,12,61
"3378",2015-05-03,1,49.1824014028742,205.277811156554,1,1,14.75,12,61
"3379",2015-05-03,5,273.752958375164,390.245200658863,1,1,14.75,12,61
"3380",2015-05-03,2,467.833386599369,569.854066374337,1,1,14.75,12,61
"3381",2015-05-04,3,98.8957608807515,154.503619536054,2,5,15.875,13,21
"3382",2015-05-04,1,141.916859730021,49.1824014028742,2,5,15.875,13,21
"3383",2015-05-04,5,197.208560688196,273.752958375164,2,5,15.875,13,21
"3384",2015-05-04,2,340.579351605995,467.833386599369,2,5,15.875,13,21
"3385",2015-05-04,4,108.931500577338,132.20896007182,2,5,15.875,13,21
"3386",2015-05-05,5,198.684243279816,197.208560688196,3,4,20,15,95
"3387",2015-05-05,1,98.3386635883964,141.916859730021,3,4,20,15,95
